ASV,domain,supergroup,division,subdivision,class,order,family,genus,species
ASV_4322,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,unassigned,unassigned,unassigned
ASV_4323,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-4,Dino-Group-I-Clade-4_X,Dino-Group-I-Clade-4_X_sp.
ASV_4576,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-4,Dino-Group-I-Clade-4_X,Dino-Group-I-Clade-4_X_sp.
ASV_4325,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,unassigned,unassigned,unassigned,unassigned
ASV_4326,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-5,Dino-Group-II-Clade-5_X,Dino-Group-II-Clade-5_X_sp.
ASV_4328,Eukaryota,TSAR,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_4693,Eukaryota,TSAR,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_4331,Eukaryota,TSAR,Stramenopiles,Bigyra,Opalozoa,Nanomonadea,MAST-3,MAST-3I,MAST-3I_sp.
ASV_4332,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp.
ASV_4333,Eukaryota,TSAR,Alveolata,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_4340,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Prymnesiales,Prymnesiaceae,Prymnesium,Prymnesium_nemamethecum
ASV_4342,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_4344,Eukaryota,TSAR,Stramenopiles,Gyrista,Bacillariophyceae,unassigned,unassigned,unassigned,unassigned
ASV_4346,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_4347,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Imbricatea,Filosa-Imbricatea_X,Novel-clade-2,Novel-clade-2_X,Novel-clade-2_X_sp.
ASV_7969,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Imbricatea,Filosa-Imbricatea_X,Novel-clade-2,Novel-clade-2_X,Novel-clade-2_X_sp.
ASV_4348,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Cryothecomonas-lineage,Cryothecomonas,Cryothecomonas_aestivalis
ASV_4349,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Oligotrichida,Tontoniidae,Pseudotontonia,Pseudotontonia_sp.
ASV_4350,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Filosa-Thecofilosea_X,Chlamydophryidae,Lecythium,Lecythium_jennyae
ASV_6038,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Filosa-Thecofilosea_X,Chlamydophryidae,Lecythium,Lecythium_jennyae
ASV_4351,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Isochrysidales,Noelaerhabdaceae,Gephyrocapsa,Gephyrocapsa_oceanica
ASV_4352,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,Protoperidinium_claudicans
ASV_4353,Eukaryota,TSAR,Stramenopiles,Gyrista,MOCH-4,MOCH-4_X,MOCH-4_XX,MOCH-4_XXX,MOCH-4_XXX_sp.
ASV_4354,Eukaryota,TSAR,Stramenopiles,Gyrista,Bacillariophyceae,unassigned,unassigned,unassigned,unassigned
ASV_4359,Eukaryota,Cryptista,Cryptophyta,Cryptophyta_X,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,Teleaulax,Teleaulax_sp.
ASV_4361,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Paraphysomonadales,Paraphysomonadaceae,Paraphysomonas,Paraphysomonas_sp.
ASV_4362,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,unassigned,unassigned,unassigned
ASV_4365,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa,Protaspa_longipes
ASV_4368,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gonyaulacales,Pyrocystaceae,Alexandrium,Alexandrium_andersonii
ASV_4370,Eukaryota,TSAR,Alveolata,Dinoflagellata,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_4371,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-27,Dino-Group-II-Clade-27_X,Dino-Group-II-Clade-27_X_sp.
ASV_4372,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_4373,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,unassigned,unassigned,unassigned
ASV_4374,Eukaryota,TSAR,Alveolata,Dinoflagellata,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_4375,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,unassigned,unassigned,unassigned
ASV_4376,Eukaryota,TSAR,Alveolata,Apicomplexa,Gregarinomorphea,Neogregarinorida,Actinocephalidae,Hoplorhynchus,Hoplorhynchus_acanthatholius
ASV_4377,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_4379,Eukaryota,TSAR,Stramenopiles,Bigyra,Sagenista,Sagenista_X,MAST-8,MAST-8A,MAST-8A_sp.
ASV_4380,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_4381,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,unassigned,unassigned,unassigned,unassigned
ASV_4382,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gonyaulacales,Ceratiaceae,Tripos,unassigned
ASV_4383,Eukaryota,Cryptista,Cryptophyta,Cryptophyta_X,Cryptophyceae,Cryptomonadales,Hemiselmidaceae,Hemiselmis,Hemiselmis_cryptochromatica
ASV_4386,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Imbricatea,Filosa-Imbricatea_X,Novel-clade-2,Novel-clade-2_X,Novel-clade-2_X_sp.
ASV_4387,Eukaryota,Obazoa,Opisthokonta,Choanoflagellata,Choanoflagellatea,Acanthoecida,Stephanoecidae_Group_H,Stephanoecidae_Group_H_X,Stephanoecidae_Group_H_X_sp.
ASV_4389,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Trebouxiophyceae,Watanabea-Clade,Watanabea-Clade_X,Apatococcus,Apatococcus_lobatus
ASV_4392,Eukaryota,Obazoa,Opisthokonta,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_4393,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_4396,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,unassigned,unassigned,unassigned,unassigned
ASV_4398,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Ochromonadales,Ochromonadales_X,Ochromonadales_XX,Ochromonadales_XX_sp.
ASV_4401,Eukaryota,Archaeplastida,Picozoa,Picozoa_subdivision_3,Picozoa_subdivision_3_X,Picozoa_subdivision_3_XX,Picozoa_subdivision_3_XXX,Picozoa_subdivision_3_XXXX,Picozoa_subdivision_3_XXXX_sp.
ASV_4402,Eukaryota,TSAR,Stramenopiles,Gyrista,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_4403,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloroparvula,Chloroparvula_B3_sp.
ASV_4404,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Blastodiniaceae,Blastodinium,Blastodinium_contortum
ASV_4405,Eukaryota,TSAR,Rhizaria,Cercozoa,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_4406,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Phaeocystales,Phaeocystaceae,Phaeocystis,Phaeocystis_sp.
ASV_4407,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,unassigned,unassigned,unassigned
ASV_6409,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,unassigned,unassigned,unassigned
ASV_4408,Eukaryota,TSAR,Stramenopiles,Gyrista,Bacillariophyceae,Bacillariales,Bacillariaceae,Cylindrotheca,Cylindrotheca_sp.
ASV_4410,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_4411,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_4413,Eukaryota,TSAR,Alveolata,Apicomplexa,Gregarinomorphea,Gregarinomorphea_X,Gregarinomorphea_XX,unassigned,unassigned
ASV_4414,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa,unassigned
ASV_4416,Eukaryota,TSAR,Stramenopiles,Bigyra,Opalozoa,Nanomonadea,MAST-3,MAST-3J,MAST-3J_sp.
ASV_6332,Eukaryota,TSAR,Stramenopiles,Bigyra,Opalozoa,Nanomonadea,MAST-3,MAST-3J,MAST-3J_sp.
ASV_4417,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Pyramimonadophyceae,Pyramimonadales,Pyramimonadaceae,Pyramimonas,Pyramimonas_formosa
ASV_4422,Eukaryota,TSAR,Stramenopiles,Gyrista,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_4424,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Oligotrichida,Oligotrichida_X,Oligotrichida_XX,Oligotrichida_XX_sp.
ASV_4425,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp.
ASV_4427,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp.
ASV_4428,Eukaryota,TSAR,Stramenopiles,Gyrista,MOCH-3,MOCH-3_X,MOCH-3_XX,MOCH-3_XXX,MOCH-3_XXX_sp.
ASV_4429,Eukaryota,TSAR,Stramenopiles,Gyrista,Gyrista_X,Gyrista_XX,MAST-1,MAST-1A,MAST-1A_sp.
ASV_4431,Eukaryota,TSAR,Stramenopiles,Gyrista,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia_delicatissima
ASV_4433,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Filosa-Thecofilosea_X,Mataza-lineage,Mataza-lineage_X,Mataza-lineage_X_sp.
ASV_4434,Eukaryota,TSAR,Alveolata,Ciliophora,Prostomatea,Prorodontida,Urotrichidae,Halodinium,Halodinium_verrucatum
ASV_4436,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Filosa-Thecofilosea_X,Mataza-lineage,unassigned,unassigned
ASV_4437,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros_danicus
ASV_4440,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Filosa-Thecofilosea_X,Mataza-lineage,Mataza-lineage_X,Mataza-lineage_X_sp.
ASV_4441,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,unassigned,unassigned,unassigned,unassigned
ASV_4442,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,unassigned,unassigned,unassigned
ASV_4443,Eukaryota,TSAR,Stramenopiles,Gyrista,Pirsoniales,Pirsoniales_X,Pirsoniales_XX,Pirsonia,Pirsonia_formosa
ASV_4445,Eukaryota,TSAR,Stramenopiles,Gyrista,Raphidophyceae,Raphidophyceae_X,Raphidophyceae_XX,Chattonella,Chattonella_marina
ASV_4446,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-7,Dino-Group-II-Clade-7_X,Dino-Group-II-Clade-7_X_sp.
ASV_4447,Eukaryota,TSAR,Stramenopiles,Bigyra,Opalozoa,Nanomonadea,MAST-3,MAST-3J,MAST-3J_sp.
ASV_4448,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Prymnesiales,Prymnesiaceae,Prymnesium,unassigned
ASV_4449,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Phaeocystales,Phaeocystaceae,Phaeocystis,unassigned
ASV_4450,Eukaryota,TSAR,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_4451,Eukaryota,Excavata,Discoba,Euglenozoa,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.
ASV_4452,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Warnowiaceae,Warnowia,unassigned
ASV_4453,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa,unassigned
ASV_7219,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa,unassigned
ASV_4455,Eukaryota,TSAR,Stramenopiles,Bigyra,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_4457,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_4460,Eukaryota,TSAR,Stramenopiles,Gyrista,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_4462,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros_gracilis
ASV_4463,Eukaryota,Excavata,Discoba,Euglenozoa,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.
ASV_4909,Eukaryota,Excavata,Discoba,Euglenozoa,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.
ASV_4464,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,unassigned,unassigned,unassigned
ASV_4466,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,unassigned,unassigned,unassigned,unassigned
ASV_4469,Eukaryota,TSAR,Stramenopiles,Gyrista,Bacillariophyceae,unassigned,unassigned,unassigned,unassigned
ASV_4475,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,unassigned
ASV_4477,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Dinophysales,Dinophysaceae,Dinophysis,Dinophysis_acuta
ASV_4479,Eukaryota,TSAR,Stramenopiles,Gyrista,Coscinodiscophyceae,Coscinodiscales,Coscinodiscaceae,Coscinodiscus,Coscinodiscus_wailesii
ASV_4481,Eukaryota,TSAR,Stramenopiles,Gyrista,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_4482,Eukaryota,TSAR,Rhizaria,Cercozoa,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_4483,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Oligotrichida,Strombidiidae,unassigned,unassigned
ASV_4484,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_4486,Eukaryota,TSAR,Stramenopiles,Gyrista,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,unassigned
ASV_5306,Eukaryota,TSAR,Stramenopiles,Gyrista,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,unassigned
ASV_4488,Eukaryota,Amoebozoa,Discosea,Discosea_X,Flabellinia,Vannellida,Vannellidae,Vannella,unassigned
ASV_4489,Eukaryota,TSAR,Stramenopiles,Gyrista,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_4490,Eukaryota,TSAR,Stramenopiles,Gyrista,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_4763,Eukaryota,TSAR,Stramenopiles,Gyrista,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_4491,Eukaryota,Cryptista,Kathablepharidacea,Kathablepharida,Kathablepharidea,Kathablepharidida,Kathablepharidida_X,Kathablepharis,Kathablepharis_japonica
ASV_4493,Eukaryota,Excavata,Discoba,Euglenozoa,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_4494,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,unassigned,unassigned,unassigned
ASV_4495,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Choreotrichida_X,Choreotrichida_XX,Choreotrichida_XX_sp.
ASV_4497,Eukaryota,TSAR,Alveolata,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_4499,Eukaryota,TSAR,Alveolata,Dinoflagellata,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_7952,Eukaryota,TSAR,Alveolata,Dinoflagellata,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_4501,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_4502,Eukaryota,TSAR,Stramenopiles,Gyrista,Coscinodiscophyceae,Melosirales,Melosiraceae,Melosira,Melosira_dubia
ASV_4503,Eukaryota,TSAR,Stramenopiles,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_5786,Eukaryota,TSAR,Stramenopiles,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_4504,Eukaryota,TSAR,Stramenopiles,Bigyra,Bicoecea,Bicoecales,Bicoecaceae,Bicosoeca,Bicosoeca_vacillans
ASV_4505,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_4506,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,unassigned
ASV_4507,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,Protoperidinium_excentricum
ASV_4510,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,unassigned,unassigned,unassigned
ASV_4511,Eukaryota,Excavata,Discoba,Euglenozoa,Kinetoplastea,Kinetoplastea_X,Kinetoplastea_XX,Kinetoplastea_XX_MET6,Kinetoplastea_XX_MET6_sp.
ASV_4515,Eukaryota,TSAR,Stramenopiles,Bigyra,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_4518,Eukaryota,TSAR,Alveolata,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_4519,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,unassigned
ASV_4520,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,unassigned,unassigned
ASV_4521,Eukaryota,TSAR,Alveolata,Dinoflagellata,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_4523,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,unassigned,unassigned,unassigned,unassigned
ASV_4525,Eukaryota,TSAR,Alveolata,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_4526,Eukaryota,TSAR,Stramenopiles,Gyrista,Peronosporomycetes,Peronosporomycetes_X,Peronosporales,unassigned,unassigned
ASV_4527,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,unassigned,unassigned,unassigned
ASV_4528,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,unassigned
ASV_4529,Eukaryota,TSAR,Stramenopiles,Bigyra,Sagenista,Sagenista_X,MAST-9,MAST-9D,MAST-9D_sp.
ASV_4984,Eukaryota,TSAR,Stramenopiles,Bigyra,Sagenista,Sagenista_X,MAST-9,MAST-9D,MAST-9D_sp.
ASV_4532,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros_teres
ASV_4533,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,unassigned,unassigned,unassigned
ASV_4535,Eukaryota,TSAR,Alveolata,Dinoflagellata,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_4538,Eukaryota,TSAR,Stramenopiles,Gyrista,Dictyochophyceae,Dictyochophyceae_X,Pedinellales,Pedinellales_X,Pedinellales_X_sp.
ASV_4539,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Strombidinopsidae,Strombidinopsis,Strombidinopsis_sp.
ASV_4540,Eukaryota,TSAR,Stramenopiles,Gyrista,Phaeophyceae,Phaeophyceae_X,Phaeophyceae_XX,Ectocarpus,unassigned
ASV_4542,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Biddulphiales,Attheyaceae,Attheya,unassigned
ASV_5212,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Biddulphiales,Attheyaceae,Attheya,unassigned
ASV_4545,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,unassigned,unassigned,unassigned
ASV_10004,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,unassigned,unassigned,unassigned
ASV_4546,Eukaryota,TSAR,Alveolata,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_4954,Eukaryota,TSAR,Alveolata,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_4548,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Amphidomataceae,Amphidoma,Amphidoma_fulgens
ASV_4549,Eukaryota,TSAR,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_4551,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,unassigned
ASV_4554,Eukaryota,TSAR,Telonemia,Telonemia_X,Telonemia_XX,Telonemia_XXX,Telonemia-Group-1,Telonema-Group-1,unassigned
ASV_6485,Eukaryota,TSAR,Telonemia,Telonemia_X,Telonemia_XX,Telonemia_XXX,Telonemia-Group-1,Telonema-Group-1,unassigned
ASV_4556,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_4557,Eukaryota,TSAR,Stramenopiles,Gyrista,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_4559,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,unassigned,unassigned,unassigned,unassigned
ASV_4560,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Lepidodinium,unassigned
ASV_4561,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Pyramimonadophyceae,Pyramimonadales,Pterospermaceae,Pterosperma,Pterosperma_cristatum
ASV_4562,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ventricleftida,Ventrifissuridae,Ventrifissura,Ventrifissura_foliiformis
ASV_5227,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ventricleftida,Ventrifissuridae,Ventrifissura,Ventrifissura_foliiformis
ASV_4565,Eukaryota,TSAR,Alveolata,Dinoflagellata,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_4566,Eukaryota,TSAR,Alveolata,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_4880,Eukaryota,TSAR,Alveolata,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_4568,Eukaryota,TSAR,Stramenopiles,Gyrista,Coscinodiscophyceae,Coscinodiscales,Coscinodiscaceae,Coscinodiscus,Coscinodiscus_jonesianus
ASV_4569,Eukaryota,TSAR,Alveolata,Dinoflagellata,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_4570,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-4,Amoebophrya,Amoebophrya_sp.
ASV_4571,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Amphidomataceae,unassigned,unassigned
ASV_4572,Eukaryota,TSAR,Alveolata,Apicomplexa,Coccidiomorphea,Eimeriida,Sarcocystidae,unassigned,unassigned
ASV_4573,Eukaryota,TSAR,Alveolata,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_4577,Eukaryota,TSAR,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_4726,Eukaryota,TSAR,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_4578,Eukaryota,TSAR,Alveolata,Dinoflagellata,Ellobiophyceae,Thalassomycetales,Thalassomycetaceae,Ellobiopsis,Ellobiopsis_chattoni
ASV_8122,Eukaryota,TSAR,Alveolata,Dinoflagellata,Ellobiophyceae,Thalassomycetales,Thalassomycetaceae,Ellobiopsis,Ellobiopsis_chattoni
ASV_4580,Eukaryota,TSAR,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Porosporidae,Thiriotia,unassigned
ASV_4581,Eukaryota,TSAR,Stramenopiles,Bigyra,Sagenista,Pseudophyllomitidae,MAST-6,Mastreximonas,Mastreximonas_tlaamin
ASV_4603,Eukaryota,TSAR,Stramenopiles,Bigyra,Sagenista,Pseudophyllomitidae,MAST-6,Mastreximonas,Mastreximonas_tlaamin
ASV_4582,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros_lorenzianus
ASV_4583,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Oligotrichida,Strombidiidae,Parallelostrombidium,Parallelostrombidium_conicum
ASV_5038,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Oligotrichida,Strombidiidae,Parallelostrombidium,Parallelostrombidium_conicum
ASV_4587,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Dinophysales,Dinophysaceae,Dinophysis,Dinophysis_sp.
ASV_4589,Eukaryota,TSAR,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Porosporidae,unassigned,unassigned
ASV_4590,Eukaryota,TSAR,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B_X_Group-IV_X,RAD-B_X_Group-IV_XX,RAD-B_X_Group-IV_XX_sp.
ASV_4591,Eukaryota,TSAR,Stramenopiles,Bigyra,Opalozoa,Opalozoa_X,MAST-12,unassigned,unassigned
ASV_4592,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ebriacea,Botuliformidae,unassigned,unassigned
ASV_7023,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ebriacea,Botuliformidae,unassigned,unassigned
