Feature ID	Taxon	Confidence
b901bbd3e48d16d8d53b726e364afe2b	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Pyramimonadophyceae;Pyramimonadales;Pyramimonadaceae;Pyramimonas	0.81326671330688
fa1f1a97dd4ae7c826009186bad26384	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae	0.9706698759462903
72a876b5e27ed800af0d4cc8835c04c2	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Margalefidinium;Margalefidinium_fulvescens;	0.9999999998050271
e1c9678f64695f35295f4faf0a6c7f52	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Pseudocalanus;Pseudocalanus_elongatus;	0.9804244436149844
5e209a108676c4113896577b1275e976	Eukaryota;TSAR;Stramenopiles;Gyrista;Coscinodiscophyceae;Melosirales;Melosiraceae;Melosira	0.8770744165705673
a300a40bc89c0431355f539c60f2df92	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda	0.9998757032167138
18d8cc80d4444452ada514adfd559197	Eukaryota;TSAR;Stramenopiles;Gyrista;Chrysophyceae;Ochromonadales	0.73005680520948
2aad695b4339a75db9600bdaadc74977	Eukaryota	0.9929378248422865
99b5575b7a9d7023e10d7977e7a61537	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Oligotrichida	0.9969641258875518
f619cfef34039662aa0615db852726fa	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Pyramimonadophyceae;Pyramimonadales;Pyramimonadaceae;Pyramimonas;Pyramimonas_parkeae;	0.9997160009120718
5eafa4da27ae247863a895094d5017ec	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Pyramimonadophyceae;Pseudoscourfieldiales;Pycnococcaceae;Pycnococcus;Pycnococcus_provasolii;	0.9999998326614443
bbbe55dc0b9d1e5bcf51f7b34f0d1d93	Eukaryota;Archaeplastida;Picozoa;Picozoa_X;Picozoa_XX;Picozoa_XXX;Picozoa_XXXX;Picozoa_XXXXX;Picozoa_XXXXX_sp.;	0.9402719859813203
9e3afb884746db8c571a3b0fe4f76f9e	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-6;Dino-Group-II-Clade-6_X;Dino-Group-II-Clade-6_X_sp.;	0.9685846523802296
26823bbb19ac81764bbe3d83d78d23d7	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Cymatosirales;Cymatosiraceae;Arcocellulus;Arcocellulus_cornucervis;	0.9878222489246036
1b7de4fb49f58bae2d1d8bc411d4c9d6	Eukaryota;Cryptista;Cryptophyta;Cryptophyta_X;Cryptophyceae;Cryptomonadales;Cryptomonadales_X;Plagioselmis;Plagioselmis_prolonga;	0.8303749976047831
e5629b427d4211d0566265a85b0e1478	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Suessiales;Suessiaceae;Biecheleria	0.961191248210532
1a9cac9845b4a89112f46a2f3e33178c	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Thalassiosirales;Thalassiosiraceae;Minidiscus	0.7843640915918646
3c12244ae53dd213ca10cdccfc2784db	Eukaryota;TSAR;Alveolata;Ciliophora;Ciliophora_X;Ciliophora_XX;Ciliophora_XXX;Mesodinium;Mesodinium_major;	0.7314044408239171
0f1f42fc9b0297cfa9ac60b9a25d6c40	Eukaryota;TSAR;Stramenopiles;Gyrista;Gyrista_X;Gyrista_XX;MAST-1;MAST-1A;MAST-1A_sp.;	0.9999999999813127
006ff6967239ea9214b995a62f9e992f	Eukaryota;Cryptista;Cryptophyta;Cryptophyta_X;Cryptophyceae;Cryptomonadales;Cryptomonadales_X;Teleaulax;Teleaulax_acuta;	0.8298420576968865
0e4651a8a982f7e1629826c6e4670b1e	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Gymnodinium_sp.;	0.9886706438210395
b9c7376a610046df325cad88465dacc8	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira	0.8484978511699972
908b5cda2b0fd17ff2bd26a5ea70e772	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.7620122165798557
3b3c32c1643906c9a786a203a3cd9af2	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas	0.9999995136796272
ea390b2fb5c0e67bda5301641d6ebcc9	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-4;Dino-Group-I-Clade-4_X;Dino-Group-I-Clade-4_X_sp.;	0.9999996014225244
2c1689e56b8daa5b9552cf8f38248b61	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Choreotrichida_X;Choreotrichida_XX;Choreotrichida_XX_sp.;	0.9998867736000301
a55e74074303598d04df760d0389e0c9	Eukaryota;Cryptista;Cryptophyta;Cryptophyta_X;Cryptophyceae;Cryptomonadales;Cryptomonadales_X	0.9995075408565073
7dfe9a1d3b4500f6591ce16291128e74	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Choreotrichida_X;Choreotrichida_XX;Choreotrichida_XX_sp.;	0.9349882880777929
471688daa49e0c0f144757c2eae2a669	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas;Micromonas_bravo_B2;	0.9613999389988492
50bcd0c056890c5e4f1ed0cfc00e9c84	Eukaryota;TSAR;Alveolata;Dinoflagellata	0.9999984987657106
dfb8b2f5ee7b0c930c2e48244c6d8667	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.9858965886761084
3497e011864f7d3ded0881e03ba41fbb	Eukaryota;Archaeplastida;Picozoa;Picozoa_X	0.9999999999976104
6f286b233f1db5dd83d6bf48cdf51ce2	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-1;Dino-Group-I-Clade-1_X;Dino-Group-I-Clade-1_X_sp.;	0.9999807407707902
6bbc80868bd682d9dfc38a987ee9be68	Eukaryota	0.999999999999854
15812a7a73e6477f6d632cf86439134d	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Pyramimonadophyceae;Pyramimonadales;Pyramimonadaceae;Pyramimonas;Pyramimonas_parkeae;	0.9256284028930327
e926b26a6f94e6db8264ec56c3cf7a3f	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Protaspa-lineage;Protaspa-lineage_X;Protaspa-lineage_X_sp.;	0.945790159858862
84a445f3c6ab09ddc2a00e8e9ab573d3	Eukaryota;TSAR;Stramenopiles;Gyrista;Gyrista_X;Gyrista_XX;MAST-2	0.9999714720414711
505fa904fd5e1a212abccecdd5d70cff	Eukaryota;TSAR;Stramenopiles;Gyrista;Pelagophyceae;Pelagomonadales;Pelagomonadaceae;Aureococcus;Aureococcus_anophagefferens;	0.9999978314596584
8b9395ca19a90ad41803fe8de7311f15	Eukaryota;TSAR;Telonemia;Telonemia_X;Telonemia_XX;Telonemia_XXX;Telonemia-Group-2;Telonemia-Group-2_X;Telonemia-Group-2_X_sp.;	0.999984969808032
8ffb44dad7c10941fa970fa801cc1e37	Eukaryota;TSAR;Alveolata;Ciliophora;Ciliophora_X;Ciliophora_XX;Ciliophora_XXX;Mesodinium;Mesodinium_sp.;	0.9999811874498807
c97a07db2a5883fbfab70b55860c1644	Eukaryota;Obazoa;Opisthokonta;Ichthyosporea;Ichthyophonida;Pseudoperkinsidae;Pseudoperkinsidae_X;Pseudoperkinsus;Pseudoperkinsus_tapetis;	0.9967122179469793
cb4274fa259ac6a084e75065a5cfa644	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Pyramimonadophyceae;Pyramimonadales;Pyramimonadaceae;Pyramimonas;Pyramimonas_gelidicola;	0.8853618090026599
0fecfbbc1684727aa1af38f6fb115d02	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Oligotrichida;Tontoniidae;Pseudotontonia;Pseudotontonia_sp.;	0.9633471468102554
0cea37a4b1c441051b51265fe894ca20	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Oligotrichida	0.999205757631832
83454a866cdc37617eb59795f588aa6c	Eukaryota;TSAR;Stramenopiles;Gyrista;Pelagophyceae;Pelagomonadales;Pelagomonadaceae	0.9989452071959324
101139b984440a61cba3120887428117	Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Sagenista_X;MAST-7;MAST-7A;MAST-7A_sp.;	0.99999865107273
154df2f9eea01a41d0d1a29b7dc5ff29	Eukaryota;TSAR;Rhizaria;Cercozoa;Chlorarachniophyceae;Chlorarachniophyceae_X;NPK2-lineage;NPK2-lineage_X;NPK2-lineage_X_sp.;	0.9999999999784706
2a449831bf86fd140d34257b66281afd	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;	0.9998342631187747
e4ad0ff3f3d2b606f868c41dbc1f4537	Eukaryota;TSAR;Stramenopiles;Gyrista;Gyrista_X;Gyrista_XX;MAST-1;MAST-1C;MAST-1C_sp.;	0.9999999999595133
fa2038ddb8c462d59f2080e84c213d25	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Oligotrichida;Strombidiidae;Strombidiidae_X;Strombidiidae_X_sp.;	0.9971899567008076
d536261d0eece4dc2f81e94f95e7ec1c	Eukaryota;TSAR;Stramenopiles;Gyrista;Gyrista_X;Gyrista_XX;MAST-2;MAST-2B;MAST-2B_sp.;	0.9517837101309095
211823978119f0ebdef3214dd8f89b84	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gyrodinium;Gyrodinium_sp.;	0.7388499410864074
ef18f3d0cedd1a685779ab5c3db81eb6	Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Sagenista_X;MAST-7;MAST-7B;MAST-7B_sp.;	0.9999999911895685
d40cf021bfb9d4cb378457557707a8b0	Eukaryota:nucl;Cryptista:nucl;Cryptophyta:nucl;Cryptophyta_X:nucl;Cryptophyceae:nucl;Cryptomonadales:nucl;Cryptomonadales_X:nucl;Geminigera:nucl;Geminigera_cryophila:nucl;	0.9074738779298034
26dd8fee0d1b2778c2a2f52ed843d5af	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Pyrocystaceae;Alexandrium;Alexandrium_minutum;	0.9568566151566531
04109623c593380ea105e94a7e0c4569	Eukaryota;Obazoa;Opisthokonta;Choanoflagellata;Choanoflagellatea;Acanthoecida;Stephanoecidae_Group_D;Stephanoecidae_Group_D_X;Stephanoecidae_Group_D_X_sp.;	0.8725585040414131
d1f5ed6bbdc7cbda8ea1e80ca5ae5c7b	Eukaryota;Obazoa;Opisthokonta	0.9990793425348502
d083fa4131d2642e4c26713007281cd8	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-1;Dino-Group-I-Clade-1_X;Dino-Group-I-Clade-1_X_sp.;	0.9999995088658336
e9d658f46f4387ef2441ebd2874a79d8	Eukaryota	0.9935305410274055
fb38a4e2e3173337340ef816542b4394	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.9986399163543573
a0d3a526f9b2e46d49be43bba452c7dd	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina_sp.;	0.9999872122690563
86e114b18b299be5ca4e9c4e31437668	Eukaryota;TSAR;Stramenopiles;Gyrista;Gyrista_X;Gyrista_XX;MAST-2	0.9999288732633194
0bffa2725a2d689f7d5668524ec00ce1	Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Sagenista_X;MAST-4;MAST-4A;MAST-4A_sp.;	0.9999852294943874
d4d9a16e9442880163002f24b9a2c4cf	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.9999768588667669
9bd4230fe55738f5e0e180141e039bb7	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.9990309062657858
a3b7141b648fa365348013c886c631b5	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina_campanulifera;	0.958995259926868
a7427cd5844e4790188ba0518274e5ff	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas;Micromonas_pusilla;	0.9999857161631619
dcf75550e81fa5ef19d401e3406fc31f	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gyrodinium	0.7586556885038305
ff6a86ab3b9cfa80d3d0fca24b9c7a57	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira_hispida;	0.9980815731235337
8f593d256b7b4cd55a4ad34832570f15	Eukaryota;Obazoa;Opisthokonta	0.9993876124761665
2ecd9a635c3853736524dc58f3f0bfc2	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Prymnesiophyceae_Clade_D;Prymnesiophyceae_Clade_D_X;Prymnesiophyceae_Clade_D_XX;Prymnesiophyceae_Clade_D_XX_sp.;	0.9999998085026119
7b17e666fd86c4a6e9637a444c83d691	Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Sagenista_X;MAST-10;MAST-10_X;MAST-10_X_sp.;	0.9999999999903793
526fe4db35cee23c69b47cea3ced4b0f	Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX	0.9999999986363914
4e7a3fdcd440104ea55cd54a4d82d4c3	Eukaryota;Cryptista;Cryptophyta;Cryptophyta_X;Cryptophyceae;Cryptomonadales;Cryptomonadales_X;Teleaulax;Teleaulax_acuta;	0.78206278467693
1c30621d85e88f13633b7ceb8b2e6f2d	Eukaryota;TSAR;Telonemia;Telonemia_X;Telonemia_XX;Telonemia_XXX;Telonemia-Group-2;Telonemia-Group-2_X;Telonemia-Group-2_X_sp.;	0.9999999473077438
4eeed41258406c33ec57c50936d14a75	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Paracalanus;Paracalanus_parvus;	0.999772253249015
4cef9400d771d0a1c108269228d6a46b	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina_sp.;	0.7008093217275131
9c31568b2674578b1a6ae08ed1755492	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Warnowiaceae	0.7815898355072363
693dd69b52aa3a8151e6760875643761	Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa;Nanomonadea;MAST-3;MAST-3E;MAST-3E_sp.;	0.9999998439457565
bbd461d393fdf22a12555221fe122402	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Strobilidiidae;Strobilidiidae_X;Strobilidiidae_X_sp.;	0.722534412876995
f4bdee3352026c2a80f4a8bfcc1b4178	Eukaryota;TSAR;Stramenopiles;Gyrista	0.9942068602056556
0462014eba5d2f2cf0c8b97d182c4d55	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae	0.8876639666707752
da970838de75b1a881ba0e0519e11eec	Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa;Nanomonadea;MAST-3;MAST-3J;MAST-3J_sp.;	0.9634629411224716
34bcd182e9bc78f05c130d84d9d0281c	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda	0.99999999998723
968925ef4caa34768e0cb77b460fee2f	Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Sagenista_X;MAST-4;MAST-4E;MAST-4E_sp.;	0.999990993908054
3f6fc7f9feb576f0132949b9c3413c6f	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.9996990253405286
3103a67afaeb39ff0e6f0d1b17d07d06	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gyrodinium	0.9971328205026667
5caf444141321834cb912e9a31ec48c9	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira	0.9575847245348731
20c67128f15d4226f80190ce8b19bc93	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Imbricatea;Filosa-Imbricatea_X;Novel-clade-2;Novel-clade-2_X;Novel-clade-2_X_sp.;	0.9999894216911852
b9fd7b17e1d1a6461e0d2c7c1f253eac	Eukaryota;TSAR;Stramenopiles;Gyrista;Gyrista_X;Gyrista_XX;MAST-1;MAST-1B;MAST-1B_sp.;	0.9999998120779628
42b00754b149468e7589e00699f205ad	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-8;Dino-Group-II-Clade-8_X;Dino-Group-II-Clade-8_X_sp.;	0.9000763977347674
8c7f9b659764e7d60a21647669ed5d02	Eukaryota;TSAR;Stramenopiles;Gyrista;Phaeophyceae;Phaeophyceae_X;Phaeophyceae_XX;Costaria;Costaria_costata;	0.9414805480865364
1121d7bd7dbc901911ecdd08a21122b9	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Choreotrichida_X;Choreotrichida_XX;Choreotrichida_XX_sp.;	0.9997492640376936
c37136c693ac55eaf1eb21eb6a7bcd7b	Eukaryota;TSAR;Alveolata	0.9554416717111122
6a22b8692ec6a126455d7d40291cd653	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae	0.9999899891869264
133739e7f637b23baece14ccf7b3d317	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Protaspa-lineage;Protaspa;Protaspa_sp.;	0.978258759528007
445f709979d621842d8443ab1d4b5780	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Kareniaceae;Karlodinium;Karlodinium_veneficum;	0.8423048055619231
bbaaf7bb4e71c80de970677779e3bf3a	Eukaryota;Obazoa;Opisthokonta;Metazoa;Cnidaria;Cnidaria_X;Hydrozoa	0.9999999357989592
faf63e55d6a7491dab879bcc8e3cf1e8	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-4;Dino-Group-I-Clade-4_X;Dino-Group-I-Clade-4_X_sp.;	0.9999999368535859
14e7e75563cb733c4efc3121ecb34631	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina_sp.;	0.999994341966632
bcdb7bec6e103ec0c7a6f39677b8e139	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Cryothecomonas-lineage;Cryothecomonas	0.963131535001486
74850e67ce60e9d43cfb855250015a8c	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.9993986669971655
e1f694b04f8ad5ffa54c3a98ab40070a	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Thalassiosirales;Skeletonemaceae;Skeletonema;Skeletonema_sp.;	0.9995836595136934
506b9dbf72384e8a2fe625298ad3088c	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.9983915292748273
506c10ee103d38ee352e2793e93c168f	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros	0.9999996989249303
850904df61012a006770f81c97cae061	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.9989772972324414
f1db72986d370f6a9062ea10115f9113	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;	0.9990421388086931
2272ba547f761396f6f78b0a258b4f62	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Cymatosirales;Cymatosiraceae	0.7140745169873662
9981bb27f1af0dd4174db99861cc0683	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-III;Dino-Group-III_X;Dino-Group-III_XX;Dino-Group-III_XX_sp.;	0.9974086023997055
c35685ef6bd36d33a575b92e9b9887c4	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Bacillariales;Bacillariaceae;Fragilariopsis;Fragilariopsis_cylindrus;	0.9007824249037103
1240e7a1d67ba733548cb9ac574c1b5b	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Oligotrichida;Strombidiidae;Strombidiidae_X;Strombidiidae_X_sp.;	0.9920800021717749
e2fd42843744c74060887a3d27a246ce	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Oligotrichida;Oligotrichida_X;Oligotrichida_XX;Oligotrichida_XX_sp.;	0.9951264328495985
e7bdb83c0826718ddcf12b57976088bf	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira	0.7258843327955832
3b3f410477ea19dd4c7dcdadc84dcea6	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-5;Dino-Group-I-Clade-5_X;Dino-Group-I-Clade-5_X_sp.;	0.9990432606911424
