#OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_3663			Dinophyceae	Dinophysales	Dinophysaceae	Phalacroma	Phalacroma rotundatum
ASV_3664		Bacillariophyta					
ASV_3666		Bacillariophyta	Fragilariophyceae	Licmophorales	Licmophoraceae	Licmophora	Licmophora flabellata
ASV_3668		Ciliophora	Spirotrichea	Choreotrichida	Strobilidiidae	Pelagostrobilidium	Pelagostrobilidium neptuni
ASV_3670			Dinophyceae				
ASV_3694			Dinophyceae				
ASV_3695		Cercozoa	Thecofilosea			Mataza	
ASV_3705		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_3726			Dinophyceae				
ASV_3727			Dinophyceae				
ASV_3728			Choanoflagellata	Acanthoecida	Stephanoecidae		
ASV_3729						Telonemia	
ASV_3730		Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Guinardia	Guinardia solstherfothii
ASV_3731			Dinophyceae				
ASV_3732		Haptophyta		Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis rex
ASV_3737			Bigyra				
ASV_3739			Bigyra	Thraustochytrida	Thraustochytriaceae		
ASV_3741			Chrysophyceae				
ASV_3756		Haptophyta		Prymnesiales	Prymnesiaceae	Prymnesium	
ASV_3757	Metazoa	Mollusca	Bivalvia	Pectinida	Plicatulidae	Plicatula	Plicatula australis
ASV_3764		Ciliophora	Oligohymenophorea	Philasterida			
ASV_3780		Bacillariophyta					
ASV_3782			Chrysophyceae				
ASV_3785			Dinophyceae				
ASV_3786		Ciliophora	Oligohymenophorea				
ASV_3787			Dinophyceae				
ASV_3788		Bacillariophyta					
ASV_3792		Bacillariophyta	Coscinodiscophyceae	Melosirales	Melosiraceae	Melosira	Melosira arctica
ASV_3793	Fungi						
ASV_3807		Haptophyta		Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis rex
ASV_3808			Dinophyceae				
ASV_3809			Dinophyceae				
ASV_3810			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium fusiforme
ASV_3811			Chrysophyceae				
ASV_3812			Dinophyceae	Dinophysales	Dinophysaceae	Sinophysis	
ASV_3859			Dinophyceae				
ASV_3861		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	
ASV_3864			Choanoflagellata	Acanthoecida	Stephanoecidae		
ASV_3866			Dinophyceae				
ASV_3868		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Minidiscus	
ASV_3900			Chrysophyceae				
ASV_3902		Ciliophora	Spirotrichea		Tontoniidae	Spirotontonia	
ASV_3907			Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	Heterocapsa niei
ASV_3908		Haptophyta		Isochrysidales	Noelaerhabdaceae	Emiliania	Emiliania huxleyi
ASV_3909	Metazoa	Mollusca	Bivalvia	Cardiida	Donacidae	Donax	Donax variegatus
ASV_3911		Haptophyta		Prymnesiales	Prymnesiaceae	Prymnesium	Prymnesium pienaarii
ASV_3912		Haptophyta		Phaeocystales	Phaeocystaceae	Phaeocystis	
ASV_3913			Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	Heterocapsa triquetra
ASV_3914	Metazoa	Annelida	Polychaeta	Sabellida	Serpulidae	Protula	Protula bispiralis
ASV_3919			Dinophyceae				
ASV_3923	Metazoa	Annelida	Sipuncula	Golfingiida	Sipunculidae	Phascolopsis	Phascolopsis gouldii
ASV_3941			Dinophyceae				
ASV_3942			Dinophyceae				
ASV_3943			Dinophyceae				
ASV_3945			Dinophyceae				
ASV_3946			Dinophyceae				
ASV_3947			Dinophyceae	Suessiales			
ASV_3948			Dinophyceae				
ASV_3949	Metazoa	Annelida	Polychaeta	Terebellida	Cirratulidae	Cirratulus	Cirratulus cirratus
ASV_3951			Dinophyceae				
ASV_3989	Metazoa	Arthropoda	Insecta				
ASV_3990		Ciliophora	Spirotrichea	Choreotrichida	Leegaardiellidae	Leegaardiella	
ASV_3991		Ciliophora	Spirotrichea	Tintinnida	Codonellidae	Tintinnopsis	
ASV_4001		Ciliophora	Litostomatea	Cyclotrichida	Mesodiniidae	Askenasia	
ASV_4002	Heunggongvirae	Uroviricota	Caudoviricetes			Triavirus	Triavirus tv3a
ASV_4033			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium spirale
ASV_4034		Bacillariophyta	Mediophyceae	Biddulphiales	Biddulphiaceae	Biddulphia	
ASV_4036			Dinophyceae				
ASV_4038	Metazoa	Cnidaria	Hydrozoa	Leptothecata	Campanulariidae	Eucheilota	Eucheilota bakeri
ASV_4039		Apicomplexa					
ASV_4040			Dinophyceae				
ASV_4042			Dinophyceae				
ASV_4043			Dinophyceae				
ASV_4045		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_4046		Ciliophora	Spirotrichea		Strombidiidae		
ASV_4047		Bacillariophyta	Coscinodiscophyceae	Melosirales	Melosiraceae	Melosira	Melosira arctica
ASV_4048			Dinophyceae				
ASV_4058			Dinophyceae				
ASV_4067			Dinophyceae				
ASV_4068			Ichthyosporea				
ASV_4069		Bacillariophyta	Coscinodiscophyceae	Asterolamprales	Asterolampraceae	Asteromphalus	
ASV_4070			Dinophyceae				
ASV_4071							
ASV_4072	Metazoa	Cnidaria	Hydrozoa	Anthoathecata	Bougainvilliidae	Bougainvillia	Bougainvillia muscus
ASV_4073		Haptophyta		Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis rex
ASV_4074			Dinophyceae	Peridiniales	Protoperidiniaceae	Islandinium	Islandinium tricingulatum
ASV_4075			Dinophyceae				
ASV_4076			Dinophyceae				
ASV_4077			Dinophyceae				
ASV_4078			Dinophyceae				
ASV_4080		Bacillariophyta	Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora beaufortiana
ASV_4081		Haptophyta		Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis pouchetii
ASV_4082		Bacillariophyta	Coscinodiscophyceae	Melosirales	Melosiraceae	Melosira	Melosira arctica
ASV_4085			Bigyra	Thraustochytrida	Thraustochytriaceae		
ASV_4102	Metazoa	Arthropoda	Hexanauplia	Calanoida	Temoridae	Temora	
ASV_4103		Haptophyta		Phaeocystales	Phaeocystaceae	Phaeocystis	
ASV_4104			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium spirale
ASV_4105			Dinophyceae				
ASV_4106			Acantharea	Symphyacanthida			
ASV_4107	Metazoa	Arthropoda	Insecta				
ASV_4109			Dinophyceae				
ASV_4111		Ciliophora	Spirotrichea		Strombidiidae		
ASV_4112			Dinophyceae				
ASV_4115			Chrysophyceae				
ASV_4117	Metazoa	Chordata	Ascidiacea	Stolidobranchia	Styelidae	Polycarpa	Polycarpa pomaria
ASV_4118		Oomycota		Peronosporales	Pontismataceae	Pontisma	Pontisma porphyrae
ASV_4121			Dinophyceae				
ASV_4126		Bacillariophyta	Coscinodiscophyceae				
ASV_4127			Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	Prorocentrum micans
ASV_4158			Chrysophyceae				
ASV_4159			Bigyra	Thraustochytrida	Thraustochytriaceae		
ASV_4162			Dinophyceae				
ASV_4163		Ciliophora	Spirotrichea		Strombidiidae		
ASV_4165		Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	
ASV_4166			Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	Prorocentrum micans
ASV_4167		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_4168			Dinophyceae	Thoracosphaerales	Thoracosphaeraceae		
ASV_4170		Cercozoa	Imbricatea	Euglyphida	Paulinellidae	Paulinella	
ASV_4187		Haptophyta		Phaeocystales	Phaeocystaceae	Phaeocystis	
ASV_4190			Dinophyceae				
ASV_4196			Dinophyceae				
ASV_4201			Phaeophyceae	Fucales	Sargassaceae	Sargassum	
ASV_4226			Dinophyceae				
ASV_4233		Bacillariophyta					
ASV_4234		Bacillariophyta	Mediophyceae				
ASV_4235			Dinophyceae				
ASV_4261			Dinophyceae				
ASV_4262		Bacillariophyta	Mediophyceae				
ASV_4264			Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium veneficum
ASV_4265			Dinophyceae				
ASV_4266			Dinophyceae				
ASV_4267			Dinophyceae	Gonyaulacales	Gonyaulacaceae	Gonyaulax	
ASV_4268		Haptophyta					
ASV_4269			Dictyochophyceae	Florenciellales			
ASV_4270			Dinophyceae				
ASV_4271		Haptophyta		Prymnesiales	Prymnesiaceae	Prymnesium	Prymnesium aff. polylepis
ASV_4281		Bacillariophyta					
ASV_4282		Bacillariophyta	Bacillariophyceae	Naviculales	Pleurosigmataceae	Pleurosigma	
ASV_4283		Apicomplexa	Conoidasida	Eugregarinorida	Lecudinidae	Lankesteria	Lankesteria chelyosomae
ASV_4284			Chrysophyceae				
ASV_4285	Fungi	Chytridiomycota	Chytridiomycetes				
ASV_4286		Ciliophora	Spirotrichea	Choreotrichida	Leegaardiellidae	Leegaardiella	
ASV_4288			Dinophyceae				
ASV_4289			Choanoflagellata	Craspedida	Salpingoecidae	Choanoeca	Choanoeca perplexa
ASV_4290		Haptophyta		Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis globosa
ASV_4291			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium fusiforme
ASV_4292		Oomycota					
ASV_4293			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium spirale
ASV_4294			Dinophyceae				
ASV_4295			Dinophyceae				
ASV_4296		Ciliophora	Spirotrichea	Choreotrichida	Leegaardiellidae	Leegaardiella	
ASV_4297		Apicomplexa	Conoidasida	Eugregarinorida	Lecudinidae	Lankesteria	Lankesteria chelyosomae
ASV_4358		Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Rhizosolenia	Rhizosolenia shrubsolei
ASV_4360		Bacillariophyta	Mediophyceae	Triceratiales	Triceratiaceae	Triceratium	
ASV_4362			Dinophyceae				
ASV_4365		Ciliophora	Oligohymenophorea	Sessilida			
ASV_4373		Bacillariophyta	Coscinodiscophyceae	Melosirales	Melosiraceae	Melosira	Melosira arctica
ASV_4375			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Akashiwo	Akashiwo sanguinea
ASV_4376							
ASV_4377			Dinophyceae				
ASV_4378		Bacillariophyta	Coscinodiscophyceae				
ASV_4379		Bacillariophyta	Mediophyceae	Cymatosirales	Cymatosiraceae	Minutocellus	Minutocellus polymorphus
ASV_4380			Choanoflagellata	Acanthoecida	Stephanoecidae		
ASV_4383			Dinophyceae				
ASV_4384			Dinophyceae	Peridiniales	Peridiniaceae	Scrippsiella	
ASV_4386			Choanoflagellata	Acanthoecida	Stephanoecidae		
ASV_4387			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium spirale
ASV_4388		Bacillariophyta	Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora beaufortiana
ASV_4389		Picozoa					
ASV_4390			Dinophyceae				
ASV_4430			Dinophyceae				
ASV_4431		Cercozoa	Chlorarachniophyceae				
ASV_4436	Metazoa	Mollusca	Caudofoveata	Chaetodermatida	Chaetodermatidae	Chaetoderma	Chaetoderma nitidulum
ASV_4437			Dinophyceae				
ASV_4439	Metazoa	Annelida	Polychaeta	Spionida	Poecilochaetidae	Poecilochaetus	Poecilochaetus serpens
ASV_4440		Haptophyta		Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis rex
ASV_4441			Dinophyceae				
ASV_4442	Metazoa	Annelida	Sipuncula	Golfingiida	Golfingiidae	Nephasoma	Nephasoma pellucidum
ASV_4445		Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros brevis
ASV_4447		Bacillariophyta	Mediophyceae	Hemiaulales	Hemiaulaceae	Hemiaulus	Hemiaulus sinensis
ASV_4448						Telonemia	
ASV_4449			Dinophyceae				
ASV_4452			Dinophyceae				
ASV_4462			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium fusiforme
ASV_4463			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium spirale
ASV_4464			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium fusiforme
ASV_4478		Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros socialis
ASV_4484			Dinophyceae	Suessiales			
ASV_4485		Haptophyta		Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis globosa
ASV_4486			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium spirale
ASV_4488		Ciliophora	Spirotrichea		Strombidiidae	Strombidium	
ASV_4492			Dinophyceae				
ASV_4495			Bigyra				
ASV_4496		Picozoa					
ASV_4498		Bacillariophyta	Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora commutata
ASV_4499			Bigyra	Thraustochytrida	Thraustochytriaceae		
ASV_4500		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_4501			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium fusiforme
ASV_4546			Bigyra				
ASV_4547		Ciliophora	Spirotrichea		Strombidiidae		
ASV_4548		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_4549			Acantharea				
ASV_4550		Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	
ASV_4551		Bacillariophyta	Coscinodiscophyceae	Paraliales	Paraliaceae	Paralia	Paralia sulcata
ASV_4552			Dinophyceae				
ASV_4553			Dinophyceae				
ASV_4554			Dinophyceae				
ASV_4555			Dinophyceae				
ASV_4556			Choanoflagellata	Craspedida	Salpingoecidae		
ASV_4557		Bacillariophyta	Mediophyceae	Hemiaulales	Hemiaulaceae	Cerataulina	Cerataulina pelagica
ASV_4558			Bolidophyceae	Parmales			
ASV_4559			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium spirale
ASV_4560			Dinophyceae				
ASV_4561		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	Skeletonema	
ASV_4562		Ciliophora	Spirotrichea		Strombidiidae	Laboea	Laboea strobila
ASV_4563						Telonemia	
ASV_4564		Bacillariophyta					
ASV_4565		Ciliophora	Spirotrichea		Strombidiidae	Strombidium	
ASV_4566		Ciliophora	Spirotrichea	Tintinnida	Codonellidae	Tintinnopsis	
ASV_4606			Bigyra	Labyrinthulida	Labyrinthulaceae		
ASV_4609	Metazoa	Porifera	Calcarea	Leucosolenida	Grantiidae	Leucandra	Leucandra aspera
ASV_4610		Ciliophora	Litostomatea	Cyclotrichida	Mesodiniidae	Askenasia	
ASV_4611			Bigyra				
ASV_4613		Ciliophora	Spirotrichea	Tintinnida	Codonellidae	Tintinnopsis	
ASV_4614		Bacillariophyta	Bacillariophyceae	Naviculales	Amphipleuraceae	Halamphora	Halamphora veneta
ASV_4615		Haptophyta		Prymnesiales	Prymnesiaceae	Haptolina	Haptolina cf. hirta
ASV_4616			Dinophyceae				
ASV_4617		Bacillariophyta	Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora	Amphora beaufortiana
ASV_4618		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_4620			Dinophyceae				
ASV_4631	Fungi	Chytridiomycota	Chytridiomycetes				
ASV_4656			Dinophyceae				
ASV_4657			Chrysophyceae	Chromulinales	Paraphysomonadaceae	Paraphysomonas	Paraphysomonas imperforata
ASV_4658			Dinophyceae				
ASV_4659							
ASV_4660			Dinophyceae	Thoracosphaerales	Thoracosphaeraceae	Goniodoma	Goniodoma polyedricum
ASV_4661			Dinophyceae				
ASV_4663			Dinophyceae				
ASV_4664			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium fusiforme
ASV_4665	Metazoa	Mollusca	Gastropoda	Trochida	Phasianellidae	Tricolia	
ASV_4666			Dinophyceae				
ASV_4667	Metazoa	Arthropoda	Hexanauplia				
ASV_4668		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	Skeletonema	
ASV_4669		Haptophyta					
ASV_4673			Bigyra	Thraustochytrida	Thraustochytriaceae		
ASV_4685		Haptophyta		Prymnesiales	Chrysochromulinaceae	Chrysochromulina	
ASV_4694			Dinophyceae				
ASV_4699			Dinophyceae				
ASV_4704							
ASV_4705	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Plenodomus	Plenodomus lingam
ASV_4717		Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	
ASV_4719	Metazoa	Arthropoda	Hexanauplia				
ASV_4720			Ichthyosporea				
ASV_4722			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Paulsenella	Paulsenella vonstoschii
ASV_4723			Dinophyceae				
ASV_4724			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium fusiforme
ASV_4725			Dinophyceae				
ASV_4726			Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	Protoperidinium monovelum
ASV_4727		Ciliophora	Spirotrichea		Strombidiidae	Parallelostrombidium	Parallelostrombidium conicum
ASV_4728			Dinophyceae				
ASV_4729		Bacillariophyta	Mediophyceae				
ASV_4730			Dinophyceae				
ASV_4731			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium spirale
ASV_4732			Bigyra				
ASV_4734			Dinophyceae				
ASV_4735		Ciliophora	Spirotrichea		Tontoniidae		
ASV_4737			Bigyra	Bicosoecida		Caecitellus	
ASV_4738						Telonemia	
ASV_4739			Acantharea				
ASV_4742			Dinophyceae				
ASV_4747			Dinophyceae	Suessiales			
ASV_4779		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	
ASV_6375		Haptophyta		Prymnesiales	Prymnesiaceae	Prymnesium	Prymnesium nemamethecum
ASV_6376			Dinophyceae				
ASV_6377			Dinophyceae				
ASV_6379		Haptophyta		Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis globosa
ASV_6380		Haptophyta		Isochrysidales	Isochrysidaceae	Isochrysis	Isochrysis galbana
ASV_6381			Dinophyceae	Peridiniales	Ensiculiferaceae	Pentapharsodinium	
ASV_6382		Haptophyta		Zygodiscales	Helicosphaeraceae	Helicosphaera	Helicosphaera carteri
ASV_6383			Bigyra	Thraustochytrida	Thraustochytriaceae		
ASV_6385			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium fusiforme
ASV_6386		Bacillariophyta	Mediophyceae				
ASV_6387			Dinophyceae				
ASV_6388			Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	
ASV_6389		Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	
ASV_6390		Haptophyta		Prymnesiales	Chrysochromulinaceae	Chrysochromulina	Chrysochromulina acantha
ASV_6391			Dinophyceae				
ASV_6392			Dinophyceae				
ASV_6393			Dinophyceae				
ASV_6394			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium fusiforme
ASV_6395			Pelagophyceae	Pelagomonadales	Pelagomonadaceae	Pelagococcus	Pelagococcus subviridis
ASV_6396			Dinophyceae				
ASV_6397			Dinophyceae				
ASV_6398			Dinophyceae				
ASV_6399			Chrysophyceae				
ASV_6400		Cercozoa	Thecofilosea		Ebriacea		
ASV_6401		Ciliophora	Spirotrichea		Strombidiidae	Strombidium	
ASV_6402			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium spirale
ASV_6403			Cryptophyceae	Cryptomonadales			
ASV_6405	Metazoa	Rotifera	Eurotatoria	Ploima	Gastropidae	Ascomorpha	Ascomorpha ovalis
ASV_6406			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium fusiforme
ASV_6407			Dinophyceae				
ASV_6408			Dinophyceae				
ASV_6411			Dinophyceae				
ASV_6412		Ciliophora	Spirotrichea	Choreotrichida	Strobilidiidae	Pelagostrobilidium	Pelagostrobilidium neptuni
ASV_6413			Dinophyceae				
ASV_6414			Dinophyceae				
ASV_6415			Dinophyceae				
ASV_6416			Pelagophyceae				
ASV_6417		Haptophyta		Prymnesiales	Chrysochromulinaceae	Chrysochromulina	
ASV_6418		Haptophyta		Prymnesiales	Chrysochromulinaceae	Chrysochromulina	
ASV_6419			Dinophyceae				
ASV_6420			Dinophyceae				
ASV_6421		Bacillariophyta	Mediophyceae				
ASV_6422			Dinophyceae				
ASV_6423			Dinophyceae				
ASV_6425			Dinophyceae				
ASV_6426			Dinophyceae				
ASV_6427			Dinophyceae				
ASV_6428			Dinophyceae				
ASV_6430		Picozoa					
ASV_6431		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_6432		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_6433		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	Cryothecomonas aestivalis
ASV_6434			Choanoflagellata	Acanthoecida	Stephanoecidae		
ASV_6435			Choanoflagellata	Acanthoecida	Stephanoecidae		
ASV_6436		Ciliophora	Spirotrichea		Strombidiidae		
ASV_6437			Cryptophyceae	Cryptomonadales			
ASV_6438		Ciliophora	Spirotrichea	Choreotrichida	Leegaardiellidae	Leegaardiella	
ASV_6441			Bigyra				
ASV_6442			Dinophyceae				
ASV_6443			Dinophyceae				
ASV_6444			Dinophyceae				
ASV_6445			Chrysophyceae				
ASV_6446		Bacillariophyta	Mediophyceae				
ASV_6447	Metazoa	Arthropoda	Insecta				
ASV_6449	Metazoa	Arthropoda	Hexanauplia				
ASV_6450			Dinophyceae				
ASV_6451			Dinophyceae				
ASV_6453			Dinophyceae				
ASV_6454			Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium veneficum
ASV_6455	Metazoa	Arthropoda	Insecta				
ASV_6456			Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	
ASV_6458			Dinophyceae				
ASV_6463			Dinophyceae	Gonyaulacales	Ceratiaceae	Tripos	
ASV_6465			Dinophyceae				
ASV_6491						Telonemia	
ASV_6550		Bacillariophyta	Mediophyceae				
ASV_6551		Haptophyta		Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis pouchetii
ASV_6552			Dinophyceae				
ASV_6553		Haptophyta		Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis pouchetii
ASV_6554		Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros socialis
ASV_6555		Haptophyta		Isochrysidales	Isochrysidaceae	Isochrysis	Isochrysis galbana
ASV_6556		Haptophyta		Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis rex
ASV_6557	Viridiplantae	Chlorophyta	Pyramimonadophyceae	Pyramimonadales	Pyramimonadaceae	Pyramimonas	Pyramimonas parkeae
ASV_6559		Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	
ASV_6560			Dinophyceae				
ASV_6561			Dinophyceae	Suessiales			
ASV_6562			Dinophyceae				
ASV_6563		Haptophyta		Isochrysidales	Isochrysidaceae	Isochrysis	
ASV_6564		Haptophyta		Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis antarctica
ASV_6565			Dinophyceae	Gonyaulacales	Pyrocystaceae	Alexandrium	Alexandrium ostenfeldii
ASV_6566		Haptophyta		Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis rex
ASV_6569		Haptophyta		Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis rex
ASV_6570			Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	Prorocentrum micans
ASV_6571			Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	
ASV_6572	Fungi	Cryptomycota					
ASV_6573		Ciliophora	Spirotrichea		Strombidiidae		
ASV_6574			Dinophyceae				
ASV_6575			Dinophyceae				
ASV_6576			Dinophyceae				
ASV_6577		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_6578			Dinophyceae				
ASV_6579			Dinophyceae	Gonyaulacales	Ceratiaceae	Tripos	
ASV_6580			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodinium	Gymnodinium smaydae
ASV_6582		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Conticribra	Conticribra weissflogii
ASV_6583			Dinophyceae	Gonyaulacales	Ceratiaceae	Tripos	
ASV_6584			Bigyra				
ASV_6585		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	
ASV_6586		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_6587		Bacillariophyta	Coscinodiscophyceae	Melosirales	Melosiraceae	Melosira	Melosira arctica
ASV_6588		Bacillariophyta	Coscinodiscophyceae				
ASV_6589		Haptophyta		Isochrysidales	Noelaerhabdaceae	Emiliania	Emiliania huxleyi
ASV_6590		Haptophyta		Prymnesiales	Prymnesiaceae	Prymnesium	Prymnesium nemamethecum
ASV_6591		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Conticribra	Conticribra weissflogii
ASV_6644			Dinophyceae				
ASV_6645			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium fusiforme
ASV_6646			Dinophyceae	Gonyaulacales	Ceratiaceae	Tripos	
ASV_6647			Dinophyceae				
ASV_6648			Dinophyceae	Suessiales	Biecheleriaceae	Biecheleria	Biecheleria brevisulcata
ASV_6649	Metazoa	Arthropoda	Hexanauplia				
ASV_6650			Dinophyceae				
ASV_6651		Bacillariophyta	Mediophyceae				
ASV_6652		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	
ASV_6653			Dinophyceae	Gonyaulacales	Ceratiaceae	Tripos	
ASV_6654		Haptophyta		Syracosphaerales	Rhabdosphaeraceae	Algirosphaera	
ASV_6655		Haptophyta		Prymnesiales	Chrysochromulinaceae	Chrysochromulina	Chrysochromulina throndsenii
ASV_6656			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium fusiforme
ASV_6657						Telonemia	
ASV_6658			Dinophyceae				
ASV_6659			Dinophyceae	Gonyaulacales	Pyrocystaceae	Alexandrium	Alexandrium minutum
ASV_6660		Haptophyta		Isochrysidales	Isochrysidaceae	Isochrysis	
ASV_6661		Bacillariophyta	Fragilariophyceae	Licmophorales	Licmophoraceae	Licmophora	Licmophora reichardtii
ASV_6662			Dinophyceae				
ASV_6663	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus oryzae
ASV_6664	Viridiplantae	Chlorophyta	Pyramimonadophyceae	Pyramimonadales	Pyramimonadaceae	Pyramimonas	Pyramimonas parkeae
ASV_6665			Dinophyceae				
ASV_6666			Dinophyceae				
ASV_6667		Cercozoa	Thecofilosea				
ASV_6668						Telonemia	
ASV_6669		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Protaspa	
